time,value,delta
1667985338,100,-640271
1667985339,92,-640316
1667985340,92,-640362
1667985341,92,-640407
1667985346,92,-640449
1667985348,92,-640493
1667985351,92,-640537
1667985352,92,-640582
1667985353,92,-640628
1667985356,92,-640671
1667985363,92,-640711
1667985374,92,-640746
1667985394,100,-640773
1667985395,100,-640818
1667985397,100,-640863
1667985407,100,-640899
1667985414,100,-640939
1667985419,100,-640980
1667985420,100,-641026
1667985431,100,-641061
1667985432,92,-641107
1667985443,92,-641142
1667985452,92,-641180
1667985455,92,-641223
1667985470,84,-641255
1667985482,84,-641289
1667985484,84,-641334
1667985496,76,-641368
1667985509,76,-641402
1667985511,76,-641446
1667985544,76,-641460
1667985548,80,-641502
1667985549,80,-641548
1667985550,80,-641593
1667985557,73,-641633
1667985562,73,-641674
1667985570,73,-641712
1667985574,73,-641755
1667985581,73,-641794
1667985583,73,-641839
1667985586,73,-641882
1667985589,88,-641926
1667985596,88,-641965
1667985597,88,-642011
1667985607,88,-642047
1667985609,88,-642092
1667985639,92,-642108
1667985641,92,-642153
1667985657,100,-642183
1667985669,100,-642218
1667985672,100,-642261
1667985699,88,-642281
1667985705,88,-642321
1667985715,88,-642358
1667985721,88,-642398
1667985733,88,-642433
1667985736,88,-642476
1667985737,88,-642522
1667985739,88,-642566
1667985757,88,-642595
1667985759,88,-642639
1667985766,88,-642679
1667985770,88,-642721
1667985772,88,-642766
1667985776,92,-642808
1667985777,92,-642854
1667985788,92,-642889
1667985789,92,-642935
1667985801,92,-642969
1667985803,92,-643014
1667985822,100,-643041
1667985825,100,-643085
1667985826,100,-643130
1667985831,100,-643172
1667985836,100,-643213
1667985853,100,-643242
1667985854,100,-643288
1667985863,100,-643325
1667985865,100,-643370
1667985870,100,-643411
1667985876,100,-643452
1667985877,100,-643497
1667985885,100,-643536
1667985886,100,-643581
1667985889,100,-643625
1667985890,100,-643670
1667985900,100,-643707
1667985901,100,-643752
1667985918,100,-643782
1667985920,100,-643826
1667985922,100,-643871
1667985927,100,-643912
1667985932,84,-643954
1667985933,84,-643999
1667985944,84,-644035
1667985965,92,-644060
1667985966,92,-644106
1667985975,92,-644143
1667985977,92,-644188
1667985978,92,-644233
1667985991,80,-644267
1667986022,84,-644282
1667986023,84,-644328
1667986025,84,-644372
1667986037,84,-644407
1667986039,84,-644451
1667986042,84,-644495
1667986044,84,-644539
1667986052,84,-644578
1667986055,84,-644621
1667986062,84,-644661
1667986065,84,-644704
1667986071,84,-644745
1667986072,84,-644790
1667986082,84,-644826
1667986085,84,-644870
1667986087,84,-644914
1667986092,84,-644956
1667986094,84,-645000
1667986097,84,-645044
1667986099,84,-645088
1667986108,84,-645126
1667986109,84,-645171
1667986112,84,-645215
1667986121,80,-645252
1667986123,80,-645297
1667986126,80,-645340
1667986128,80,-645385
1667986134,80,-645425
1667986139,80,-645467
1667986141,80,-645511
1667986142,80,-645557
1667986152,80,-645593
1667986156,80,-645636
1667986164,80,-645674
1667986166,80,-645719
1667986175,80,-645756
1667986177,80,-645801
1667986177,80,-645847
1667986207,80,-645864
1667986208,80,-645909
1667986225,80,-645939
1667986228,84,-645982
1667986238,84,-646019
1667986239,84,-646064
1667986253,84,-646097
1667986256,84,-646140
1667986258,84,-646185
1667986260,84,-646229
1667986269,84,-646267
1667986273,84,-646309
1667986275,84,-646354
1667986299,84,-646376
1667986303,84,-646418
1667986304,88,-646464
1667986313,88,-646501
1667986315,88,-646546
1667986329,88,-646578
1667986335,88,-646619
1667986348,88,-646652
1667986349,88,-646698
1667986359,88,-646734
1667986367,88,-646773
1667986368,88,-646818
1667986372,88,-646861
1667986374,88,-646905
1667986377,88,-646949
1667986378,88,-646994
1667986389,88,-647030
1667986395,88,-647070
1667986396,88,-647116
1667986417,84,-647141
1667986429,84,-647176
1667986431,84,-647220
1667986485,69,-647213
1667986486,69,-647258
1667986488,69,-647303
1667986490,69,-647347
1667986496,80,-647388
1667986497,80,-647433
1667986525,88,-647452
1667986526,88,-647497
1667986543,88,-647527
1667986556,76,-647560
1667986557,76,-647606
1667986566,76,-647643
1667986588,76,-647668
1667986604,76,-647698
1667986606,76,-647743
1667986611,76,-647784
1667986613,76,-647829
1667986614,76,-647874
1667986616,76,-647918
1667986620,88,-647961
1667986620,88,-648007
1667986633,88,-648041
1667986635,88,-648085
1667986667,84,-648100
1667986670,84,-648143
1667986685,100,-648175
1667986698,100,-648208
1667986699,100,-648254
1667986729,100,-648270
1667986736,100,-648310
1667986759,100,-648333
1667986772,100,-648367
1667986775,100,-648410
1667986777,100,-648455
1667986781,100,-648497
1667986789,100,-648536
1667986790,100,-648581
1667986808,92,-648610
1667986834,100,-648630
1667986835,100,-648676
1667986840,100,-648717
1667986847,100,-648757
1667986859,100,-648791
1667986862,100,-648835
1667986881,92,-648862
1667986897,88,-648893
1667986907,88,-648929
1667986910,88,-648973
1667986912,88,-649017
1667986942,88,-649034
1667986966,88,-649056
1667986967,88,-649102
1667986968,88,-649147
1667986985,88,-649177
1667987003,88,-649205
1667987004,88,-649251
1667987007,88,-649294
1667987016,88,-649331
1667987019,88,-649375
1667987020,88,-649420
1667987028,100,-649459
1667987039,100,-649494
1667987040,100,-649540
1667987055,100,-649571
1667987057,76,-649616
1667987058,76,-649661
1667987072,76,-649694
1667987074,76,-649738
1667987077,76,-649782
1667987092,76,-649813
1667987094,76,-649858
1667987096,76,-649902
1667987099,76,-649946
1667987105,76,-649986
1667987142,100,-649996
1667987144,100,-650040
1667987162,100,-650069
1667987164,100,-650113
1667987172,100,-650152
1667987175,100,-650195
1667987178,100,-650239
1667987182,88,-650281
1667987183,88,-650327
1667987187,88,-650369
1667987191,88,-650412
1667987199,88,-650450
1667987203,88,-650493
1667987211,88,-650531
1667987213,65,-650576
1667987223,65,-650612
1667987238,65,-650644
1667987247,65,-650681
1667987250,69,-650725
1667987252,69,-650769
1667987256,69,-650812
1667987263,69,-650851
1667987264,69,-650896
1667987267,69,-650940
1667987268,69,-650985
1667987279,80,-651021
1667987280,80,-651066
1667987282,80,-651111
1667987284,80,-651155
1667987286,80,-651200
1667987297,80,-651235
1667987299,80,-651280
1667987305,84,-651320
1667987312,84,-651360
1667987323,84,-651395
1667987330,84,-651435
1667987331,84,-651480
1667987342,84,-651516
1667987343,84,-651561
1667987355,84,-651596
1667987356,84,-651641
1667987361,84,-651683
1667987372,84,-651718
1667987402,84,-651735
1667987417,84,-651766
1667987432,80,-651798
1667987462,80,-651814
1667987492,80,-651831
1667987522,80,-651847
1667987552,80,-651864
1667987587,80,-651875
1667987597,80,-651912
1667987598,80,-651957
1667987623,92,-651979
1667987625,92,-652023
1667987643,92,-652052
1667987652,84,-652089
1667987655,84,-652133
1667987656,84,-652178
1667987663,84,-652218
1667987668,84,-652259
1667987712,88,-652261
1667987715,88,-652305
1667987717,88,-652349
1667987727,88,-652386
1667987732,88,-652427
1667987739,88,-652467
1667987743,100,-652509
1667987750,100,-652549
1667987757,100,-652588
1667987801,100,-652591
1667987802,100,-652636
1667987836,80,-652649
1667987837,80,-652694
1667987848,80,-652730
1667987852,80,-652772
1667987854,80,-652817
1667987857,80,-652860
1667987860,80,-652904
1667987870,80,-652940
1667987872,80,-652985
1667987905,80,-652998
1667987907,80,-653043
1667987925,80,-653071
1667987927,80,-653116
1667987936,96,-653153
1667987937,96,-653199
1667987947,96,-653235
1667987949,96,-653280
1667987967,96,-653308
1667987979,96,-653343
1667987980,96,-653388
1667987997,96,-653418
1667988009,96,-653452
1667988011,96,-653497
1667988017,96,-653537
1667988021,96,-653580
1667988022,96,-653625
1667988025,96,-653668
1667988033,96,-653707
1667988043,96,-653743
1667988045,96,-653788
1667988096,73,-653783
1667988102,73,-653824
1667988120,84,-653852
1667988125,84,-653894
1667988126,84,-653939
1667988146,92,-653966
1667988147,92,-654011
1667988216,88,-653989
1667988217,88,-654034
1667988236,88,-654062
1667988239,88,-654105
1667988244,88,-654147
1667988246,88,-654191
1667988248,88,-654236
1667988258,88,-654272
1667988273,88,-654304
1667988339,65,-654284
1667988342,65,-654328
1667988349,65,-654367
1667988355,65,-654408
1667988357,65,-654452
1667988359,65,-654497
1667988368,65,-654534
1667988369,65,-654580
1667988376,65,-654619
1667988381,65,-654661
1667988416,84,-654672
1667988418,84,-654717
1667988419,84,-654762
1667988430,100,-654798
1667988441,100,-654833
1667988442,100,-654879
1667988444,100,-654923
1667988462,69,-654952
1667988463,69,-654997
1667988480,69,-655026
1667988493,53,-655060
1667988494,53,-655105
1667988499,53,-655147
1667988506,53,-655186
1667988508,53,-655231
1667988509,53,-655276
1667988511,53,-655321
1667988520,50,-655358
1667988565,84,-655360
1667988565,84,-655406
1667988569,84,-655449
1667988575,84,-655489
1667988577,84,-655534
1667988585,76,-655572
1667988589,76,-655615
1667988608,76,-655642
1667988610,73,-655687
1667988614,73,-655729
1667988626,73,-655764
1667988627,73,-655809
1667988629,73,-655854
1667988636,73,-655893
1667988639,73,-655937
1667988649,88,-655973
1667988651,88,-656018
1667988653,88,-656062
1667988663,88,-656099
1667988666,88,-656142
1667988673,100,-656182
1667988675,100,-656226
1667988680,100,-656268
1667988694,100,-656300
1667988696,100,-656345
1667988724,100,-656363
1667988726,100,-656408
1667988738,80,-656442
1667988740,80,-656487
1667988778,88,-656495
1667988780,88,-656539
1667988785,88,-656581
1667988796,96,-656616
1667988797,96,-656662
1667988814,96,-656691
1667988818,96,-656734
1667988821,96,-656777
1667988822,96,-656823
1667988823,96,-656868
1667988825,96,-656913
1667988831,100,-656953
1667988835,100,-656996
1667988848,100,-657029
1667988849,100,-657075
1667988866,88,-657104
1667988882,88,-657135
1667988895,80,-657168
1667988896,80,-657214
1667988926,76,-657230
1667988954,76,-657249
1667988956,88,-657293
1667988986,88,-657310
1667988994,88,-657348
1667988998,88,-657391
1667988999,88,-657436
1667989001,88,-657481
1667989011,88,-657517
1667989019,100,-657556
1667989023,100,-657598
1667989048,100,-657620
1667989050,100,-657664
1667989052,100,-657709
1667989058,100,-657749
1667989062,100,-657792
1667989110,92,-657790
1667989111,92,-657836
1667989124,92,-657869
1667989129,92,-657911
1667989140,96,-657946
1667989142,96,-657990
1667989172,100,-658007
1667989190,100,-658035
1667989236,100,-658036
1667989238,100,-658080
1667989239,100,-658126
1667989247,100,-658164
1667989250,100,-658208
1667989253,100,-658251
1667989262,100,-658289
1667989288,69,-658309
1667989289,69,-658355
1667989294,69,-658396
1667989296,73,-658441
1667989301,73,-658482
1667989314,73,-658516
1667989315,73,-658561
1667989321,73,-658602
1667989327,84,-658642
1667989328,84,-658688
1667989339,84,-658723
1667989350,84,-658759
1667989354,84,-658801
1667989362,76,-658840
1667989373,76,-658875
1667989374,76,-658921
1667989388,73,-658953
1667989424,73,-658964
1667989425,73,-659009
1667989426,73,-659055
1667989435,73,-659092
1667989437,73,-659137
1667989446,73,-659174
1667989449,69,-659218
1667989462,69,-659251
1667989463,69,-659297
1667989465,69,-659341
1667989475,69,-659378
1667989478,69,-659421
1667989635,69,-659310
1667989655,65,-659337
1667989663,65,-659375
1667989665,65,-659420
1667989687,57,-659444
1667989689,57,-659489
1667989699,80,-659525
1667989701,80,-659570
1667989715,80,-659602
1667989805,80,-659559
1667989881,80,-659529
1667989975,80,-659482
1667990061,65,-659442
1667990146,65,-659404
1667990242,76,-659354
1667990315,76,-659328
1667990422,80,-659267
1667990485,80,-659251
1667990602,84,-659180
1667990655,84,-659174
1667990782,73,-659093
1667990825,73,-659097
1667990962,73,-659006
1667990995,73,-659020
1667991142,73,-658919
1667991165,73,-658943
1667991322,73,-658832
1667991336,73,-658865
1667991502,73,-658745
1667991506,73,-658788
1667991675,73,-658665
1667991682,73,-658705
1667991845,73,-658588
1667991862,73,-658618
1667992015,73,-658511
1667992042,73,-658531
1667992185,73,-658434
1667992222,73,-658444
1667992356,73,-658356
1667992402,73,-658356
1667992526,73,-658279
1667992582,76,-658269
1667992697,76,-658201
1667992762,76,-658182
1667992866,76,-658125
1667992942,53,-658095
1667993036,53,-658048
1667993123,53,-658007
1667993206,53,-657971
1667993303,53,-657920
1667993376,53,-657894
1667993483,53,-657833
1667993546,53,-657817
1667993663,53,-657746
1667993717,53,-657739
1667993843,53,-657659
1667993887,53,-657662
1667994023,61,-657572
1667994057,61,-657585
1667994203,61,-657485
1667994227,61,-657508
1667994383,61,-657398
1667994396,61,-657432
1667994563,61,-657311
1667994566,61,-657355
1667994736,61,-657231
1667994743,61,-657271
1667994907,61,-657153
1667994923,61,-657184
1667995077,61,-657076
1667995103,61,-657097
1667995247,61,-656999
1667995283,61,-657010
1667995417,61,-656922
1667995463,61,-656923
1667995587,61,-656845
1667995644,61,-656835
1667995757,61,-656768
1667995824,61,-656747
1667995927,61,-656691
1667996004,61,-656660
1667996097,61,-656614
1667996184,61,-656573
1667996267,61,-656537
1667996364,61,-656486
1667996437,61,-656460
1667996544,61,-656399
1667996608,61,-656382
1667996724,61,-656312
1667996778,61,-656305
1667996904,61,-656225
1667996947,61,-656229
1667997084,61,-656138
1667997117,61,-656152
1667997264,61,-656051
1667997288,61,-656074
1667997444,61,-655964
1667997458,61,-655997
1667997624,61,-655877
1667997628,61,-655920
1667997798,61,-655796
1667997804,61,-655837
1667997968,61,-655719
1667997984,73,-655750
1667998138,73,-655642
1667998164,73,-655663
1667998307,73,-655566
1667998345,57,-655575
1667998478,57,-655488
1667998525,57,-655488
1667998648,57,-655411
1667998705,57,-655401
1667998819,57,-655333
1667998885,57,-655314
1667998989,57,-655256
1667999065,57,-655227
1667999158,57,-655180
1667999245,57,-655139
1667999328,57,-655103
1667999425,57,-655052
1667999498,57,-655026
1667999605,57,-654965
1667999669,57,-654948
1667999785,57,-654878
1667999839,57,-654871
1667999965,57,-654791
1668000009,57,-654794
1668000145,57,-654704
1668000179,57,-654717
1668000325,57,-654617
1668000349,57,-654640
1668000505,57,-654530
1668000518,57,-654564
1668000685,57,-654443
1668000688,57,-654487
1668000860,57,-654361
1668000865,57,-654403
1668001029,57,-654285
1668001046,57,-654315
1668001199,57,-654208
1668001226,57,-654228
1668001369,57,-654131
1668001406,57,-654141
1668001539,57,-654054
1668001586,57,-654054
1668001709,57,-653977
1668001766,57,-653967
1668001879,57,-653900
1668001946,57,-653880
1668002050,57,-653822
1668002126,57,-653793
1668002220,57,-653745
1668002306,57,-653706
1668002390,57,-653668
1668002486,57,-653619
1668002560,57,-653591
1668002666,57,-653531
1668002730,57,-653514
1668002846,57,-653444
1668002900,57,-653437
1668003026,57,-653357
1668003070,57,-653360
1668003206,69,-653270
1668003240,69,-653283
1668003386,69,-653183
1668003411,69,-653205
1668003566,69,-653096
1668003581,69,-653128
1668003747,69,-653008
1668003750,69,-653052
1668003920,69,-652928
1668003927,69,-652968
1668004090,69,-652851
1668004107,69,-652881
1668004260,69,-652774
1668004287,69,-652794
1668004431,69,-652696
1668004467,69,-652707
1668004601,69,-652619
1668004647,69,-652620
1668004771,69,-652542
1668004827,69,-652533
1668004942,69,-652464
1668005007,69,-652446
1668005111,69,-652388
1668005187,69,-652359
1668005281,69,-652311
1668005367,69,-652272
1668005451,69,-652234
1668005547,69,-652185
1668005621,69,-652157
1668005727,69,-652098
1668005792,69,-652079
1668005907,69,-652011
1668005962,69,-652002
1668006087,69,-651923
1668006132,69,-651925
1668006267,69,-651836
1668006301,69,-651849
1668006448,69,-651748
1668006471,69,-651772
1668006628,69,-651661
1668006641,69,-651695
1668006808,69,-651574
1668006812,69,-651617
1668006982,69,-651493
1668006988,69,-651534
1668007152,69,-651416
1668007168,69,-651447
1668007322,69,-651339
1668007348,69,-651360
1668007491,69,-651263
1668007528,69,-651273
1668007661,69,-651186
1668007708,69,-651186
1668007831,69,-651109
1668007888,69,-651099
1668008002,69,-651031
1668008068,69,-651012
1668008173,69,-650953
1668008248,69,-650925
1668008342,69,-650877
1668008428,69,-650838
1668008513,69,-650799
1668008608,69,-650751
1668008683,69,-650722
1668008788,69,-650664
1668008853,69,-650645
1668008968,69,-650577
1668009022,69,-650569
1668009149,69,-650489
1668009192,69,-650492
1668009329,57,-650402
1668009363,57,-650414
1668009509,57,-650314
1668009533,57,-650337
1668009689,57,-650227
1668009703,57,-650260
1668009869,57,-650140
1668009873,57,-650183
1668010043,57,-650059
1668010049,57,-650100
1668010212,57,-649983
1668010229,57,-650013
1668010383,57,-649905
1668010409,57,-649926
1668010553,57,-649828
1668010589,57,-649839
1668010723,57,-649751
1668010769,57,-649752
1668010893,57,-649674
1668010949,57,-649665
1668011063,57,-649597
1668011129,57,-649578
1668011233,57,-649520
1668011309,57,-649491
1668011403,57,-649443
1668011489,57,-649404
1668011574,57,-649365
1668011669,57,-649317
1668011744,57,-649288
1668011849,57,-649230
